datetime,airTemperature,airTemeratureDiff,atmosphericPressure,atmosphericPressureDiff,gustSpeed,gustSpeedDiff,precipitation,relativeHumidity,relativeHumidityDiff,solarRadiation,windSpeed,windSpeedDiff,windDirection,windDirectionDiff,soilMoisture,peopleIn,peopleOut,new,current,total,nonNegDifCount1,nonNegDifCount2,nonNegDigActivity,pademelon,red_necked_wallaby,great_barred_frog,yellow_throated_scrubwren,noisy_pitta
7/01/2023 5:00,26.8,0.5,100.42,-0.01,2.39,0.69,0,62.5,-1.1,697,1.02,0.01,77,12.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 6:00,26.4,0.1,100.33,-0.01,2.27,-0.38,0,65.6,2,500,1.07,-0.17,62,-0.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 7:00,25.7,-0.7,100.35,0.04,2.26,0.07,0,68.9,1.2,92,0.97,0.01,62.3,0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 8:00,24.7,-0.1,100.41,-0.01,1.76,-1.11,0,71.6,2.3,70,0.63,-0.21,71.9,-15.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 9:00,24.2,0.1,100.44,0,2.3,0.83,0,75.1,-0.1,0,1,0.32,75,-0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 10:00,23.6,0,100.46,0,4.5,1.93,0,76.2,1.2,0,1.09,0.03,100.7,23.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 11:00,23.6,0,100.53,0,3.11,1.11,0,76.8,0.4,0,1.21,0.18,85.8,2.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 12:00,23.6,-0.1,100.6,0.01,2.63,0.62,0,77.2,0.9,0,0.92,-0.09,84.2,13.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 13:00,23.6,0.1,100.61,0.01,2.73,-0.56,0,77.6,-0.6,0,1,-0.03,82.7,-2.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 14:00,23.3,-0.1,100.63,0.01,2.98,-1.47,0.085,79.9,0,0,1.34,0.27,101.2,5.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 15:00,22,0,100.63,0.01,2.09,-0.24,0.034,87.7,-0.4,0,0.99,0.14,132.3,40.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 16:00,22.4,0.5,100.61,0,5.29,1.07,0,83.2,-4.8,0,1.56,0.22,133.3,19.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 17:00,22.4,0,100.61,0,7.58,0.69,0,78,-1.1,0,2.4,0.09,139.6,3.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 18:00,21.4,-0.5,100.66,0.01,3.62,-0.29,0,80.3,1.6,0,1.92,-0.12,155.6,6.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 19:00,20.2,-0.3,100.74,0.02,3.81,-0.81,0,83.1,1,4,1.97,0.2,156.1,2.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 20:00,20.9,0.5,100.79,0.02,5.87,0.65,0,80.4,-1.7,32,2.7,0.64,151.9,-0.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 21:00,22.7,0.3,100.85,-0.01,5.41,-0.55,0,76,-0.6,84,2.09,-0.44,142,-13.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 22:00,23.4,-0.5,100.88,0.01,7.4,2.02,0,73.8,1.1,104,2.85,0.2,142.9,-6.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
7/01/2023 23:00,24.8,0.2,100.91,0.01,5.09,0.43,0,69.2,-0.8,255,1.53,0.1,118,1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 0:00,25.5,0.2,100.93,0,4.89,-2.98,0,65.4,-0.1,863,1.82,0.07,125.3,7.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 1:00,26.8,0.7,100.93,0.01,4.26,-3.93,0,61.2,-3,1067,1.62,-0.41,109.3,-25.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 2:00,26.5,-0.2,100.89,-0.01,2.5,-0.49,0,60.2,-1.8,1082,1.39,0.13,81.6,-19,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 3:00,27.1,0.4,100.81,0,2.68,-0.18,0,62.5,0.6,1051,1.02,-0.08,55.8,-13.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 4:00,26,-1.3,100.7,-0.04,2.94,0.03,0,70,4,887,1.38,0.17,51.6,-13.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 5:00,26.2,0.6,100.63,-0.01,2.57,-0.6,0,67.5,-4.5,707,1.33,-0.08,62.7,-0.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 6:00,26.2,0.3,100.57,-0.01,2.6,-0.37,0,70.2,-1.5,492,1.42,0.21,53.1,-2.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 7:00,24.7,-0.3,100.61,0,1.89,-0.15,0,73.7,1,62,0.88,-0.16,50.8,5.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 8:00,24.4,-0.3,100.69,0.03,1.74,0.1,0,75.2,0.2,34,0.5,-0.31,58.3,13.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 9:00,24.1,0,100.71,0,1.68,0.42,0,75.4,-0.3,0,0.74,0.14,53.6,-8.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 10:00,23.9,-0.1,100.79,0.01,1.83,-0.06,0,75.2,0.8,0,0.74,-0.08,56.7,-3.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 11:00,24,0.1,100.9,0.05,1.59,-0.31,0,75.4,-0.3,0,0.59,-0.16,70.1,8.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 12:00,23.7,0,100.95,0.01,1.49,-0.07,0,77.8,-1.1,0,0.59,0.03,68.8,-12.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 13:00,23.8,0.1,100.96,0.01,1.64,-0.4,0,77.6,-0.3,0,0.77,0.01,70.3,15,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 14:00,22,-0.9,100.94,0.01,2.51,0.21,0.425,88.6,6.7,0,0.69,0,88.5,-10.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 15:00,21.8,-0.1,100.91,-0.01,1.14,-0.01,0.051,89.3,3.8,0,0.47,0.08,252.9,145.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 16:00,21.5,-0.1,100.87,-0.01,1.92,0.75,0,91.5,0,0,0.87,0.34,270.8,-6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 17:00,21.7,0.2,100.87,0.01,0.91,-0.49,0,91.1,-1.2,0,0.31,-0.21,156,-36.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 18:00,21.7,0,100.9,0.01,1.39,-0.39,0,90.4,0.4,0,0.49,-0.28,155.6,-23.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 19:00,21.9,-0.2,100.98,0.02,1.5,-0.38,0,89.1,1.8,2,0.8,0.02,184.9,17.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 20:00,22.2,0.2,101.03,0,2.54,0.44,0,88.1,-0.8,60,1.12,0.18,158.6,-5.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 21:00,22.9,0.2,101.1,0.02,3.35,1.11,0,83.8,-1.5,26,0.95,0.16,159.5,1.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 22:00,23.3,0,101.1,0,2.35,-0.48,0,82.5,2.2,263,0.66,-0.19,123.3,-9.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
8/01/2023 23:00,24.1,0.3,101.09,0,1.67,0.06,0,75.5,-1.9,247,0.55,0.02,98.9,-6.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 0:00,24.6,0,101.06,0,1.65,0.69,0,72.8,0,276,0.64,0.2,254.1,143,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 1:00,25.2,0.3,101.02,-0.01,2.59,0.57,0,71.6,-0.4,199,0.78,0.09,267.7,-19.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 2:00,25.5,-0.3,100.97,0,2.88,-0.09,0,70.8,2.4,457,0.93,-0.22,281.5,7.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 3:00,27.8,1.3,100.85,-0.02,2.1,-0.19,0,66.8,-1.6,1101,0.8,-0.08,62.6,8.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 4:00,27.6,0.8,100.75,-0.02,3.51,0.97,0,68.7,-1.7,925,0.99,0.02,21.6,-28,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 5:00,26.6,-0.5,100.66,0,3.26,-0.44,0,69.4,-0.6,724,1.24,0.14,28.4,11.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 6:00,26.2,-0.8,100.55,-0.02,2.91,-2.22,0,70.9,3.3,476,0.9,-0.24,24.2,15.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 7:00,26.2,0.6,100.54,0.02,2.09,-0.02,0,69.6,-0.5,267,0.89,-0.15,34.1,-19.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 8:00,25.2,-1,100.63,0.02,1.89,0.22,0,71.9,2.8,31,0.78,0,54.2,8.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 9:00,24.8,0.1,100.71,0.01,1.57,-0.1,0,74.2,0.6,0,0.68,0.07,56,6.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 10:00,24.7,0,100.78,0.02,1.47,0.09,0,75.8,0.3,0,0.58,-0.15,53,7.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 11:00,24.6,0,100.91,0.03,1.44,0.04,0,76.4,0.2,0,0.44,-0.17,45.6,-8.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 12:00,24.4,-0.1,100.93,0.01,1.45,0.5,0,77.9,0.7,0,0.33,-0.06,50.2,-11.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 13:00,24.1,-0.1,100.96,0.01,0.57,-0.14,0,78.9,0.3,0,0.2,-0.08,306.4,245.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 14:00,23.8,-0.2,100.92,-0.01,0.69,0.26,0,80.9,0.9,0,0.17,0.01,296.5,-41.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 15:00,23.3,-0.2,100.84,-0.03,0.36,-0.12,0,83.1,0.6,0,0.16,0.02,277.8,-2.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 16:00,22.9,0,100.8,-0.02,0.5,0.02,0,84.5,0.2,0,0.2,-0.09,280.2,-0.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 17:00,22.4,-0.2,100.82,0,0.95,0.32,0,87.5,0.9,0,0.41,0.09,197.2,-3.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 18:00,22.3,-0.1,100.82,-0.01,0.67,-0.07,0,88.5,0.4,0,0.36,-0.07,178.9,-19,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 19:00,21.7,-0.1,100.86,0.01,1.05,0.17,0,90.3,0.5,1,0.5,0,180.8,-22.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 20:00,22,0.4,100.92,0.01,1.17,-0.45,0,91.8,-1.1,58,0.62,-0.14,174.5,20.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 21:00,22.7,0.1,100.92,0,1.7,0.52,0,90.6,0.3,56,0.77,0.16,148.3,0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 22:00,25,0,100.95,0.02,2.19,-0.35,0,82.3,-1.3,268,0.86,-0.06,100.2,-21.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
9/01/2023 23:00,24.9,0.1,100.97,-0.01,1.34,-1.17,0,79.2,-1.1,285,0.71,-0.08,82.6,-37.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 0:00,24.4,-1.2,100.97,0.01,2.39,-1.64,0,78.9,2.3,220,0.83,-0.27,106,-22.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 1:00,26.2,-0.1,100.93,-0.02,3.38,1.79,0,69.9,-2.2,699,1.09,0.31,85.2,15,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 2:00,27,-0.5,100.87,-0.01,2.31,-0.34,0,66.8,1.9,570,0.91,-0.1,73.5,-3.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 3:00,26.8,-0.1,100.81,-0.02,3.18,0.81,0,59.8,-5.5,823,1.31,0.21,61.8,-10.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 4:00,26.2,-0.4,100.74,-0.02,2.73,-0.47,0,65.8,1.7,577,1.21,-0.19,60.1,-2.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 5:00,26.2,-0.1,100.67,-0.01,2.73,-0.61,0,66.3,-0.5,760,1.23,-0.32,61.1,-0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 6:00,26,-0.5,100.61,0,4.25,1.34,0,68.7,2.7,513,1.28,0.1,64,0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 7:00,26.3,0.5,100.59,0.01,2.54,-0.05,0,63,-3.9,289,1.09,0.03,70.3,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 8:00,24.9,-0.2,100.69,0.01,2.34,0.44,0,66.1,-0.5,31,0.77,-0.26,73.6,-2.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 9:00,24.3,0,100.76,0.01,2.06,-0.01,0,70.1,-0.3,0,0.94,-0.07,71.6,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 10:00,24,0,100.85,0.01,2.02,-2.17,0,71.8,1,0,0.85,-0.13,78.1,-2.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 11:00,23.9,0,100.94,0.02,2.18,0.41,0,71.5,0.2,0,0.81,-0.04,78.7,7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 12:00,23.5,-0.1,100.98,0.01,2.83,0.85,0,73.1,0.1,0,0.71,0.1,88.1,4.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 13:00,23.3,0,101.02,0,1.65,-0.72,0,73,0.7,0,0.57,-0.09,92.7,-15.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 14:00,22.9,-0.1,100.99,-0.02,2.85,-1.19,0,73.8,0.9,0,0.72,0.01,109.9,-13.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 15:00,21.8,-0.3,100.92,-0.02,2.18,-1.11,0,79.4,1.5,0,1.11,-0.2,160.4,9.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 16:00,21.6,-0.3,100.93,0.02,3.84,-0.15,0,80,0.6,0,1.78,0.06,157.1,11.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 17:00,20.7,-0.2,100.9,-0.01,2.86,0.36,0,82,0,0,1.34,0.03,150.8,-2.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 18:00,20.6,0.1,100.97,0.02,2.22,-0.3,0,81.9,-0.9,0,1.33,0.17,168.5,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 19:00,20.2,-0.2,101.01,0.02,2.41,0.25,0,81,0.2,3,1.17,-0.05,157.6,-7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 20:00,20.6,0.2,101.05,0.02,3.75,0,0,78.9,-0.8,40,2.1,0.24,150.8,3.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 21:00,22.4,0.7,101.1,0.02,5.13,0.78,0,73.3,-1.2,89,2.66,0.26,159.3,3.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 22:00,24.5,0.6,101.13,0.01,5.66,-0.16,0,65.2,-5.1,136,1.81,-0.83,116.8,-32.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
10/01/2023 23:00,24.6,-0.1,101.13,-0.01,5.14,0.47,0,63.3,0.2,451,2.2,0.61,112.9,8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 0:00,26.1,-0.9,101.15,0.02,6.59,1.13,0,59.4,2.9,311,2.11,0.18,114.9,8.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 1:00,27.1,1.1,101.13,-0.01,6.17,0.72,0,53.6,-2.9,671,1.62,-0.13,120.4,-5.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 2:00,26,-1.9,101.08,-0.02,3.1,0.72,0,58.1,4.7,992,1.27,0.02,86.9,18.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 3:00,27.2,0.5,101.07,0.02,5.07,-0.82,0,54.8,-2.5,444,1.63,0.38,109,23.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 4:00,27.5,0.7,100.95,-0.02,3.24,-0.84,0,54.8,-1.1,983,1.08,-0.13,80.1,-11,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 5:00,26.2,-0.4,100.92,-0.01,2.05,-0.11,0,60.9,0.3,286,0.92,0.07,66.8,-24.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 6:00,26.4,-0.1,100.88,0,2.3,-0.59,0,61.7,1.4,249,1.02,0.04,65.6,-8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 7:00,25.4,0.1,100.88,0.01,1.91,-0.05,0,66,0.3,141,0.91,-0.01,60.1,-12,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 8:00,24.7,-0.1,100.96,0.05,1.95,-0.07,0,67.5,1.5,32,0.85,0.04,62.3,-4.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 9:00,24.2,-0.1,101.03,-0.02,1.75,0.4,0,71.7,0.3,0,0.54,-0.11,73.3,2.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 10:00,23.9,-0.1,101.11,0.05,1.63,-0.17,0,73.1,0.1,0,0.55,-0.05,60.9,-7.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 11:00,24,0.2,101.17,0.01,2.15,0.77,0,72.9,0.1,0,0.57,0.02,72.7,-5.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 12:00,23.8,-0.1,101.24,0.04,1.64,-0.06,0,75.4,0.4,0,0.6,0.04,97.9,-7.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 13:00,23.4,-0.2,101.21,0,1.57,0.2,0,77.8,1.4,0,0.55,-0.08,82.3,4.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 14:00,23.1,-0.2,101.22,0.03,1.69,0.64,0,77.8,0.8,0,0.44,0.03,78.3,-15.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 15:00,23,0.1,101.16,0,1.86,0.64,0,77.9,0.5,0,0.47,0.05,100.7,9.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 16:00,21.9,-0.2,101.13,-0.01,2.09,0.39,0,83,0.9,0,0.92,0.2,168.7,-6.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 17:00,21.5,0,101.11,0,1.97,0.19,0,84.3,-0.3,0,1.01,0.19,171.6,12.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 18:00,21.2,0,101.12,0.01,2.16,0.19,0,86,-0.3,0,1.15,-0.02,168.3,1.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 19:00,20.6,-0.1,101.19,0.02,2.36,-0.61,0,88,0.3,5,1.39,-0.11,166.1,4.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 20:00,20.8,0.1,101.24,0.01,3.44,0.32,0,88.3,0.4,66,1.56,0.08,169.6,4.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 21:00,21.9,0.3,101.29,0,4.38,0.05,0,85.1,-1.4,80,2.23,0.21,164.7,-2.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 22:00,24.1,0.7,101.37,0.03,5.26,0.35,0,78.9,-2.8,174,2.35,-0.05,155.3,-5.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
11/01/2023 23:00,26.2,1.7,101.37,-0.02,3.69,-1.79,0,70.7,-6.1,520,1.58,-0.76,132.9,-13.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 0:00,25.3,-0.9,101.34,-0.03,5.13,0.87,0,72.1,4.2,735,1.6,0.41,120.3,25.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 1:00,25.1,-0.8,101.34,-0.01,3.69,-1.29,0,74.7,3.7,330,1.3,-0.04,116,-5.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 2:00,26.1,0.8,101.29,-0.02,2.75,-0.74,0,70.3,-1.7,649,1.09,-0.11,68.4,-21.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 3:00,26.8,1.4,101.24,0,3.52,0.98,0,63.6,-7.4,879,1.23,0.29,60.1,-26.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 4:00,26.2,-1.3,101.24,0.02,2.43,-0.75,0,64.1,2.6,954,1.07,-0.01,79.3,2.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 5:00,28,1.6,101.17,-0.01,3.07,0.71,0,58,-5,805,0.96,-0.16,83.4,22.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 6:00,25.4,0,101.13,-0.04,2.12,-0.22,0,64.4,-0.9,191,0.94,-0.06,56.6,-12.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 7:00,24.9,0.1,101.1,0.01,2.13,0.08,0,67,1.2,156,1.08,-0.02,64.3,4.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 8:00,24.5,0,101.22,0.01,1.45,-0.97,0,68.4,2,12,0.75,-0.25,63.5,7.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 9:00,24.2,-0.1,101.25,0.01,1.89,0.17,0,70,0.9,0,0.84,0.09,60.9,6.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 10:00,23.8,-0.1,101.28,0.01,0.71,-0.79,0,71,0.6,0,0.34,-0.25,60.8,-1.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 11:00,23.7,0,101.3,0,1.09,0.3,0,73.9,0.8,0,0.36,0.02,67.1,15.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 12:00,23.8,0,101.29,0.01,1.34,0.12,0,71.6,-1.1,0,0.63,0.15,61.2,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 13:00,23.4,-0.2,101.34,0,0.68,-0.19,0,75.7,1.4,0,0.31,0.01,64.1,-2.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 14:00,23.6,-0.1,101.23,-0.05,0.86,-0.38,0,74.8,0.3,0,0.47,-0.05,60.1,-9.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 15:00,23.4,-0.2,101.2,-0.01,0.92,-0.2,0,73.9,0.7,0,0.37,-0.15,75.9,15.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 16:00,23.2,0,101.14,-0.01,1.3,0.33,0,75.9,0,0,0.65,0.28,63.6,3.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 17:00,23,0.1,101.19,0.01,1.62,0.74,0,76.1,0.7,0,0.51,0.17,124.7,37.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 18:00,22.8,0.4,101.21,0.01,1.19,-0.6,0,75.7,-3.6,0,0.36,-0.37,84.8,-55.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 19:00,20.4,-0.3,101.3,0.03,3.19,1.15,0,87.8,1.5,4,1.46,0.54,163.4,-26.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 20:00,20.5,0,101.37,0.02,2.51,-0.46,0,88.1,-0.2,39,1.11,-0.26,168.4,1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 21:00,24.1,1.2,101.45,0.05,3.34,0.31,0,72.9,-8.2,203,0.77,-0.5,88.3,-62.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 22:00,24.3,-0.4,101.46,0,4.19,1.13,0,69.1,-1.9,197,1.24,0.09,88.3,10.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
12/01/2023 23:00,25.3,-0.5,101.46,0.01,2.45,-0.89,0,65.3,1.1,235,1.29,-0.05,72.8,-10,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 0:00,25.7,-0.7,101.51,0.01,3.56,0.07,0,60.7,1.7,162,1.49,0.04,72.2,11,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 1:00,26.6,0.1,101.47,-0.01,4.2,1.79,0,60.7,1.4,1162,1.32,0.21,73.7,4.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 2:00,26.9,-0.7,101.39,-0.02,3.98,1.31,0,60.5,2.8,1092,1.56,0.22,66.9,1.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 3:00,27.6,-0.2,101.33,-0.03,3.63,0.19,0,58,-0.6,787,1.16,-0.21,97.3,16.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 4:00,27.4,0.4,101.29,0,2.44,-0.82,0,61.2,1.3,589,1,-0.24,66.8,-22.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 5:00,25.3,-0.2,101.29,0.01,2.55,0.12,0,66.3,1,165,1.11,0.19,68,-5.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 6:00,25,-0.1,101.28,0.02,2.07,-0.48,0,68.9,0.3,124,1,0.05,71.6,-2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 7:00,24.8,-0.2,101.29,0.04,2.56,-0.44,0,67.9,0.5,88,1.22,-0.18,53.2,-6.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 8:00,24.4,0,101.35,0.04,3.34,0.71,0,67.4,-0.9,18,1.29,0.14,63.8,-0.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 9:00,24.2,-0.1,101.45,0.02,2.43,0.14,0,70.9,0.4,0,0.84,-0.1,75.7,13.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
13/01/2023 10:00,24.1,0,101.44,0.02,2.17,0.42,0,72.8,1.2,0,0.94,0.02,66.2,-2.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
